ID_OREGANO:2714	SIDER	NAME
INDICATION:1217	C0746883	Febrile Neutropenia
INDICATION:1218	C0004626	Pneumonia, Bacterial
INDICATION:1219	C0006035	Borrelia Infections
INDICATION:1220	C0007642	Cellulitis
INDICATION:1221	C0007684	Central Nervous System Infection
INDICATION:1222	C0024110	Lung Abscess
INDICATION:1223	C0029443	Osteomyelitis
INDICATION:1224	C0085697	Pyelonephritis chronic
INDICATION:1225	C0851881	Enterococcal infection
INDICATION:1226	C1455718	Neurological ventriculitis
INDICATION:1227	C1692886	Arthritis, Bacterial
INDICATION:1228	C2939130	Other bacterial diseases
INDICATION:1229	C0030790	Pelvic Infection
INDICATION:1230	C0243001	Abdominal Abscess
INDICATION:1231	C0275524	Coinfection
INDICATION:1232	C0149523	Acute cystitis
INDICATION:1233	C0006285	Bronchopneumonia
INDICATION:1234	C0014356	Enterocolitis
INDICATION:1235	C0024894	Mastitis
INDICATION:1236	C0024904	Mastoiditis
INDICATION:1237	C0029400	Osteitis
INDICATION:1238	C0032231	Pleurisy
INDICATION:1239	C0034183	Pyelitis
INDICATION:1240	C1698510	Otitis media bacterial
INDICATION:1241	C0085694	Cholecystitis chronic
INDICATION:1242	C1141920	Shunt infection
INDICATION:1243	C0021099	Impetigo
INDICATION:1244	C0024959	Maxillary Sinusitis
INDICATION:1245	C0151521	Overgrowth bacterial
INDICATION:1246	C2936894	Erythema migrans
INDICATION:1247	C0021846	Intestinal Polyps
INDICATION:1248	C0032580	Adenomatous Polyposis Coli
INDICATION:1249	C0037578	Soft Tissue Injuries
INDICATION:1250	C0850572	Colon adenoma
INDICATION:1251	C0949059	Large intestine polyp
INDICATION:1252	C0149524	Acute prostatitis
INDICATION:1253	C0877046	Tooth infection
INDICATION:1254	C0549399	Low density lipoprotein increased
INDICATION:1255	C1704417	Hyperlipoproteinemia Type IIb
INDICATION:1256	C0263338	Urticaria chronic
INDICATION:1257	C0332575	Redness
INDICATION:1258	C0423153	Lacrimation
INDICATION:1259	C0578870	Chronic spontaneous urticaria
INDICATION:1260	C3257803	Watery eyes
INDICATION:1261	C1527336	Sjogren's Syndrome
INDICATION:1262	C0023434	Chronic Lymphocytic Leukemia
INDICATION:1263	C0023448	Lymphoid leukemia
INDICATION:1264	C0024301	Lymphoma, Follicular
INDICATION:1265	C0024419	Waldenstrom Macroglobulinemia
INDICATION:1266	C0242647	Mucosa-Associated Lymphoid Tissue Lymphoma
INDICATION:1267	C0334634	Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse
INDICATION:1268	C0948216	Ovarian adenocarcinoma
INDICATION:1269	C0011334	Dental caries
INDICATION:1270	C0017565	Gingival Hemorrhage
INDICATION:1271	C0017574	Gingivitis
INDICATION:1272	C0031099	Periodontitis
INDICATION:1273	C0038999	Swelling
INDICATION:1274	C0266929	Chronic Periodontitis
INDICATION:1275	C0564444	Skin wound
INDICATION:1276	C0002438	Amebiasis
INDICATION:1277	C0024536	Quartan malaria
INDICATION:1278	C0858319	Plasmodium malariae infection
INDICATION:1279	C0858320	Plasmodium ovale infection
INDICATION:1280	C0858321	Plasmodium vivax infection
INDICATION:1281	C0232989	Normal pregnancy
INDICATION:1282	C0235437	Gravitational oedema
INDICATION:1283	C0546817	Fluid overload
INDICATION:1284	C0033775	Pruritus Ani
INDICATION:1285	C0016770	Frustration
INDICATION:1286	C0026266	Mitral Valve Insufficiency
INDICATION:1287	C0149654	Conduct Disorder
INDICATION:1288	C0162565	Acute intermittent porphyria
INDICATION:1289	C0744896	Intractable hiccups
INDICATION:1290	C0020438	Hypercalciuria
INDICATION:1291	C0042485	Venous Insufficiency
INDICATION:1292	C0268000	Fluid retention
INDICATION:1293	C0006840	Candidiasis
INDICATION:1294	C0006846	Cutaneous Candidiasis
INDICATION:1295	C0011630	Dermatomycoses
INDICATION:1296	C0027339	Nail Diseases
INDICATION:1297	C0221244	Seborrheic dermatitis of scalp
INDICATION:1298	C0020545	Hypertension, Renovascular
INDICATION:1299	C0017150	Gastrinoma
INDICATION:1300	C0017168	Gastroesophageal reflux disease
INDICATION:1301	C0018834	Heartburn
INDICATION:1302	C0041909	Upper gastrointestinal hemorrhage
INDICATION:1303	C0043515	Zollinger-Ellison syndrome
INDICATION:1304	C0151713	Hyperchlorhydria
INDICATION:1305	C0221013	Mastocytosis, Systemic
INDICATION:1306	C0235304	Acid indigestion
INDICATION:1307	C0267055	Erosive esophagitis
INDICATION:1308	C0267167	Nonulcer dyspepsia
INDICATION:1309	C0860277	Sour stomach
INDICATION:1310	C2741638	Stress ulcer
INDICATION:1311	C0001577	Adnexitis
INDICATION:1312	C0005741	Blepharitis
INDICATION:1313	C0010043	Corneal Ulcer
INDICATION:1314	C0017160	Gastroenteritis
INDICATION:1315	C0022408	Arthropathy
INDICATION:1316	C0030528	Paratyphoid Fever
INDICATION:1317	C0155862	Streptococcal pneumonia
INDICATION:1318	C0232815	Renal clearances low
INDICATION:1319	C0268186	Congenital glucose-galactose malabsorption
INDICATION:1320	C0340238	Infectious disorder of bronchus
INDICATION:1321	C0740766	Acute pneumonia
INDICATION:1322	C0748023	Bacterial prostatitis
INDICATION:1323	C0856695	Acute exacerbation of chronic bronchitis
INDICATION:1324	C0949083	Nosocomial pneumonia
INDICATION:1325	C0008497	Choriocarcinoma
INDICATION:1326	C0025500	Mesothelioma
INDICATION:1327	C0039590	Testicular Neoplasms
INDICATION:1328	C0153601	Malignant neoplasm of penis
INDICATION:1329	C0153633	Malignant neoplasm of brain
INDICATION:1330	C0279637	Anal carcinoma
INDICATION:1331	C0302592	Cervix carcinoma
INDICATION:1332	C0345904	Malignant neoplasm of liver
INDICATION:1333	C0546837	Malignant neoplasm of esophagus
INDICATION:1334	C0740457	Malignant neoplasm of kidney
INDICATION:1335	C0919267	ovarian neoplasm
INDICATION:1336	C0002395	Alzheimer's Disease
INDICATION:1337	C0002622	Amnesia
INDICATION:1338	C0007780	Cerebral Embolism
INDICATION:1339	C0009241	Cognition Disorders
INDICATION:1340	C0011263	Multi-infarct dementia
INDICATION:1341	C0013146	Drug abuse
INDICATION:1342	C0020039	Hostility
INDICATION:1343	C0020651	Hypotension, Orthostatic
INDICATION:1344	C0022116	Ischemia
INDICATION:1345	C0025193	Melancholia
INDICATION:1346	C0028768	Obsessive-Compulsive Disorder
INDICATION:1347	C0038525	Subarachnoid Hemorrhage
INDICATION:1348	C0079102	Cerebral Thrombosis
INDICATION:1349	C0232744	Function liver decreased
INDICATION:1350	C0233697	Obsessions
INDICATION:1351	C0344232	Blurred vision
INDICATION:1352	C0392156	Akathisia
INDICATION:1353	C0424296	Social disinhibition
INDICATION:1354	C0497327	Dementia
INDICATION:1355	C0600104	Obsessive compulsive behavior
INDICATION:1356	C0858603	Wave slowing
INDICATION:1357	C1704373	Compulsive Personality Disorder
INDICATION:1358	C1760428	Suicidal behaviour
INDICATION:1359	C2937358	Cerebral Hemorrhage
INDICATION:1360	C0027059	Myocarditis
INDICATION:1361	C0030578	Paronychia Inflammation
INDICATION:1362	C0031085	Periodontal Abscess
INDICATION:1363	C0036130	Salpingitis
INDICATION:1364	C0041343	Tubo-ovarian abscess
INDICATION:1365	C0042267	Vaginitis
INDICATION:1366	C0042998	Vulvovaginitis
INDICATION:1367	C0085166	Bacterial Vaginosis
INDICATION:1368	C0151594	Diarrhoea haemorrhagic
INDICATION:1369	C0221228	Comedone
INDICATION:1370	C0227791	Vaginal Discharge
INDICATION:1371	C0242301	furuncle
INDICATION:1372	C1168324	panaritium
INDICATION:1373	C1257843	pseudomembranous colitis
INDICATION:1374	C1622505	Gardnerella vaginitis
INDICATION:1375	C0238111	Lennox-Gastaut syndrome
INDICATION:1376	C0015256	Excoriation
INDICATION:1377	C0023653	Lichenification
INDICATION:1378	C0332534	Induration
INDICATION:1379	C3495866	Non-scalp psoriasis
INDICATION:1380	C0162820	Dermatitis, Allergic Contact
INDICATION:1381	C0263353	Prurigo nodularis
INDICATION:1382	C1384489	Scratch marks
INDICATION:1383	C0023343	Leprosy
INDICATION:1384	C0023348	Leprosy, Lepromatous
INDICATION:1385	C0343467	Erythema nodosum leprosum
INDICATION:1386	C0001621	Adrenal Gland Diseases
INDICATION:1387	C0015914	Fertilization
INDICATION:1388	C0018418	Gynecomastia
INDICATION:1389	C0021364	Male infertility
INDICATION:1390	C0029927	Ovarian Cysts
INDICATION:1391	C0032460	Polycystic Ovary Syndrome
INDICATION:1392	C0042133	Uterine Fibroids
INDICATION:1393	C0232940	Amenorrhea secondary
INDICATION:1394	C0392039	Ovarian enlargement
INDICATION:1395	C0429468	Anovulatory cycle
INDICATION:1396	C0007384	Cataplexy
INDICATION:1397	C0027404	Narcolepsy
INDICATION:1398	C0031212	Personality Disorders
INDICATION:1399	C0231337	Senility
INDICATION:1400	C0236051	Tolerance development
INDICATION:1401	C0347869	Epilepsy, Akinetic
INDICATION:1402	C0546878	Nodding spasm
INDICATION:1403	C0020544	Renal hypertension
INDICATION:1404	C0020546	Hypertensive crisis
INDICATION:1405	C0042376	Vascular Headaches
INDICATION:1406	C0234245	Visceral Pain
INDICATION:1407	C0542476	Forgetfulness
INDICATION:1408	C0741884	End stage cancer
INDICATION:1409	C1263846	Attention deficit hyperactivity disorder
INDICATION:1410	C0268732	Nephritic syndrome
INDICATION:1411	C0520886	ST segment elevation (finding)
INDICATION:1412	C0857496	Thromboembolic event
INDICATION:1413	C0860155	Non-Q wave MI
INDICATION:1414	C0948008	Ischemic stroke
INDICATION:1415	C0948089	Acute Coronary Syndrome
INDICATION:1416	C1704436	Peripheral Arterial Diseases
INDICATION:1417	C0014752	Erythrasma
INDICATION:1418	C0040262	Tinea Versicolor
INDICATION:1419	C0276684	Balanitis candida
INDICATION:1420	C0343863	Genital candidiasis
INDICATION:1421	C0700345	Candidiasis, Vulvovaginal
INDICATION:1422	C0919659	Oropharyngeal candidiasis
INDICATION:1423	C0001824	Agranulocytosis
INDICATION:1424	C0023530	Leukopenia
INDICATION:1425	C0027066	Myoclonus
INDICATION:1426	C0036337	Schizoaffective Disorder
INDICATION:1427	C1619733	Gout flare
INDICATION:1428	C0009773	Conjunctivitis, Vernal
INDICATION:1429	C0022573	Keratoconjunctivitis
INDICATION:1430	C0024899	Mastocytosis
INDICATION:1431	C0005750	Blind Loop Syndrome
INDICATION:1432	C0007570	Celiac Disease
INDICATION:1433	C0012561	Diphyllobothriasis
INDICATION:1434	C0017154	Gastritis, Atrophic
INDICATION:1435	C0021832	Intestinal Diseases, Parasitic
INDICATION:1436	C0038054	Sprue, Tropical
INDICATION:1437	C0042441	Vegetarian (finding
INDICATION:1438	C0042847	Vitamin B 12 Deficiency
INDICATION:1439	C0240066	Iron deficiency
INDICATION:1440	C0267380	Crohn's disease of the ileum
INDICATION:1441	C0344351	Diet, Gluten-Free
INDICATION:1442	C0007682	CNS disorder
INDICATION:1443	C0235238	Cycloplegia
INDICATION:1444	C0004364	Autoimmune Diseases
INDICATION:1445	C0006413	Burkitt Lymphoma
INDICATION:1446	C0018129	Graft Rejection
INDICATION:1447	C0023479	Acute myelomonocytic leukemia
INDICATION:1448	C0024314	Lymphoproliferative Disorders
INDICATION:1449	C0025061	Mediastinal Diseases
INDICATION:1450	C0035335	Retinoblastoma
INDICATION:1451	C0043092	Wegener Granulomatosis
INDICATION:1452	C0079744	Diffuse Large B-Cell Lymphoma
INDICATION:1453	C0079748	Precursor cell lymphoblastic lymphoma
INDICATION:1454	C0242379	Malignant neoplasm of lung
INDICATION:1455	C0598894	Monocytic leukemia
INDICATION:1456	C0017665	Membranous glomerulonephritis
INDICATION:1457	C0018133	Graft-vs-Host Disease
INDICATION:1458	C0022575	Keratoconjunctivitis Sicca
INDICATION:1459	C0027721	Lipoid nephrosis
INDICATION:1460	C0042164	Uveitis
INDICATION:1461	C0178664	Glomerulosclerosis (disorder)
INDICATION:1462	C0268731	Renal glomerular disease
INDICATION:1463	C0403397	Steroid-resistant nephrotic syndrome
INDICATION:1464	C0221207	Cold urticaria
INDICATION:1465	C0002170	Alopecia
INDICATION:1466	C0015799	Feminization
INDICATION:1467	C0019572	Hirsutism
INDICATION:1468	C0162311	Androgenetic Alopecia
INDICATION:1469	C0006145	Breast Diseases
INDICATION:1470	C0019243	Angioedemas, Hereditary
INDICATION:1471	C0025323	Menorrhagia
INDICATION:1472	C0038435	Stress
INDICATION:1473	C0010520	Cyanosis
INDICATION:1474	C0020440	Hypercapnia
INDICATION:1475	C0027849	Neuroleptic Malignant Syndrome
INDICATION:1476	C0231441	Immobile
INDICATION:1477	C0342952	Hypermetabolism
INDICATION:1478	C0002875	Cooley's anemia
INDICATION:1479	C0282193	Iron Overload
INDICATION:1480	C0018995	Hemochromatosis
INDICATION:1481	C0019114	Hemosiderosis
INDICATION:1482	C0020639	Hypoproteinemia
INDICATION:1483	C0162566	Porphyria Cutanea Tarda
INDICATION:1484	C0221040	Dialysis dementia
INDICATION:1485	C0239946	Fibrosis, Liver
INDICATION:1486	C1739382	Chronic iron overload
INDICATION:1487	C3495831	Aluminium overload
INDICATION:1488	C0041667	Underweight
INDICATION:1489	C0278079	Dependence psychological
INDICATION:1490	C0011574	Involutional Depression
INDICATION:1491	C0270458	Psychotic depression
INDICATION:1492	C0000731	Abdomen distended
INDICATION:1493	C0001622	Adrenal Gland Hyperfunction
INDICATION:1494	C0001627	Congenital adrenal hyperplasia
INDICATION:1495	C0002171	Alopecia Areata
INDICATION:1496	C0003860	Arteritis
INDICATION:1497	C0009319	Colitis
INDICATION:1498	C0010543	Cyclitis
INDICATION:1499	C0011620	Stasis dermatitis
INDICATION:1500	C0021355	Infective otitis externa
INDICATION:1501	C0022548	Keloid
INDICATION:1502	C0031308	Phagocytosis
INDICATION:1503	C0034902	Pure Red-Cell Aplasia
INDICATION:1504	C0035220	Respiratory Distress Syndrome, Newborn
INDICATION:1505	C0035328	Retinal Vein Occlusion
INDICATION:1506	C0085074	Granuloma Annulare
INDICATION:1507	C0085656	Eczema nummular
INDICATION:1508	C0086196	Eczema, Infantile
INDICATION:1509	C0151526	Premature Birth
INDICATION:1510	C0154841	Central retinal vein occlusion
INDICATION:1511	C0220650	Metastatic malignant neoplasm to brain
INDICATION:1512	C0259799	Punctate keratitis
INDICATION:1513	C0263351	Senile pruritus
INDICATION:1514	C0271051	Macular retinal edema
INDICATION:1515	C0339289	Injury of cornea
INDICATION:1516	C0339505	Venous retinal branch occlusion
INDICATION:1517	C0392445	Necrobiosis Lipoidica Diabeticorum
INDICATION:1518	C0497209	Infective conjunctivitis
INDICATION:1519	C0541936	Enteritis ulcerative
INDICATION:1520	C0701836	Thermal burn
INDICATION:1521	C0730285	Diabetic macular edema
INDICATION:1522	C0851520	Endocrine disorders congenital
INDICATION:1523	C0948387	Secondary Adrenal Insufficiency
INDICATION:1524	C1260881	Allergic bronchitis
INDICATION:1525	C1260899	Anemia, Diamond-Blackfan
INDICATION:1526	C1275687	Herpes zoster keratitis
INDICATION:1527	C1442835	Solar dermatitis
INDICATION:1528	C1527407	Eosinophilic Pneumonia
INDICATION:1529	C1704321	Nephrotic Syndrome, Minimal Change
INDICATION:1530	C1704437	Respiratory Distress Syndrome
INDICATION:1531	C1956391	Temporal Arteritis
INDICATION:1532	C2586050	Ulcerative esophagitis
INDICATION:1533	C1971624	Loss of appetite (finding)
INDICATION:1534	C0004158	Athetosis
INDICATION:1535	C0011206	Delirium
INDICATION:1536	C0030486	Paraplegia
INDICATION:1537	C0037320	Night Terrors
INDICATION:1538	C0037672	Somnambulism
INDICATION:1539	C0085292	Stiff-Person Syndrome
INDICATION:1540	C0234972	Convulsive disorder
INDICATION:1541	C0858854	Unrest
INDICATION:1542	C0948391	Convulsion in childhood
INDICATION:1543	C0020507	Hyperplasia
INDICATION:1544	C0027697	Nephritis
INDICATION:1545	C0151620	Hypertensive Encephalopathy
INDICATION:1546	C0860493	Refractory hypertension
INDICATION:1547	C0009088	Cluster Headache
INDICATION:1548	C0009938	Contusions
INDICATION:1549	C0013687	effusion
INDICATION:1550	C0019189	Hepatitis, Chronic
INDICATION:1551	C0029877	Ear Inflammation
INDICATION:1552	C0086543	Cataract
INDICATION:1553	C0151824	Biliary Colic
INDICATION:1554	C0152169	Renal Colic
INDICATION:1555	C0263746	Osteoarthritis of the hand
INDICATION:1556	C0877148	Pharyngotonsillitis
INDICATION:1557	C0949690	Spondylarthritis
INDICATION:1558	C1611174	Post-traumatic pain
INDICATION:1559	C1619727	Decompensated cirrhosis
INDICATION:1560	C2712871	Gout attack
INDICATION:1561	C1739363	Prostatic Hypertrophy
INDICATION:1562	C0020480	Hyperlipoproteinemia Type IV
INDICATION:1563	C0017086	Gangrene
INDICATION:1564	C0035357	Retroperitoneal fibrosis
INDICATION:1565	C0162529	Colitis, Ischemic
INDICATION:1566	C0270860	Basilar-Type Migraine
INDICATION:1567	C0812387	Feels cold
INDICATION:1568	C0917798	Cerebral Ischemia
INDICATION:1569	C1868885	Uncontrolled hypertension
INDICATION:1570	C0242514	Tachycardia, Reciprocating
INDICATION:1571	C0857393	Excitable
INDICATION:1572	C0023176	Lead Poisoning
INDICATION:1573	C0025427	Mercury Poisoning
INDICATION:1574	C0026603	Motion Sickness
INDICATION:1575	C0700184	Throat irritation
INDICATION:1576	C0028077	Night Blindness
INDICATION:1577	C0152196	Spasm of accommodation
INDICATION:1578	C1510497	Lens Opacities
INDICATION:1579	C0040038	Thromboembolism
INDICATION:1580	C1096119	Cardiac valve replacement complication
INDICATION:1581	C0006384	Bundle-Branch Block
INDICATION:1582	C0085614	First degree atrioventricular block
INDICATION:1583	C0085615	Right bundle branch block
INDICATION:1584	C0151878	Electrocardiogram QT prolonged
INDICATION:1585	C0264886	Conduction disorder of the heart
INDICATION:1586	C0861148	Proarrhythmia
INDICATION:1587	C0920014	hemiblocks
INDICATION:1588	C0851043	Lipids increased
INDICATION:1589	C0014549	Tonic-Clonic Epilepsy
INDICATION:1590	C0149958	Complex partial seizures
INDICATION:1591	C0154246	Urea Cycle Disorders, Inborn
INDICATION:1592	C0220994	Hyperammonemia
INDICATION:1593	C0233657	Flight of ideas
INDICATION:1594	C0233681	Delusion of grandeur
INDICATION:1595	C0233718	Pressure of speech
INDICATION:1596	C0235996	Hepatic enzyme increased
INDICATION:1597	C0751748	Nonketotic Hyperglycinemia
INDICATION:1598	C1960448	Hyperammonaemic encephalopathy
INDICATION:1599	C2830004	Somnolence
INDICATION:1600	C0334419	Phaeochromocytoma malignant
INDICATION:1601	C0085649	Peripheral edema
INDICATION:1602	C0151313	Sensory neuropathy
INDICATION:1603	C0278701	Gastric Adenocarcinoma
INDICATION:1604	C0334246	Metastatic squamous cell carcinoma
INDICATION:1605	C0936223	Prostate cancer metastatic
INDICATION:1606	C1168401	Squamous cell carcinoma of the head and neck
INDICATION:1607	C1328504	Hormone-refractory prostate cancer
INDICATION:1608	C1332166	Adenocarcinoma of the gastroesophageal junction
INDICATION:1609	C3160889	Node-negative breast cancer
INDICATION:1610	C0520904	Postoperative Nausea
INDICATION:1611	C0003125	Anorexia Nervosa
INDICATION:1612	C0012359	Pathological Dilatation
INDICATION:1613	C0017152	Gastritis
INDICATION:1614	C0152020	Gastroparesis
INDICATION:1615	C0239233	Early satiety
INDICATION:1616	C0267176	Diabetic gastroparesis
INDICATION:1617	C0426576	gastrointestinal symptom
INDICATION:1618	C0011269	Dementia, Vascular
INDICATION:1619	C0451641	Urolithiasis
INDICATION:1620	C0001883	Airway Obstruction
INDICATION:1621	C0151559	Central nervous system depression (disorder)
INDICATION:1622	C0865850	Acute respiratory insufficiency
INDICATION:1623	C0005683	Urinary Bladder Calculi (disorder)
INDICATION:1624	C0005697	Neurogenic Urinary Bladder
INDICATION:1625	C0028734	Nocturia
INDICATION:1626	C0149671	Dribbling of urine
INDICATION:1627	C0455880	Poor urinary stream
INDICATION:1628	C0542404	Stenosis of bladder neck
INDICATION:1629	C0741539	Bladder neck stricture
INDICATION:1630	C0857465	Peak flow
INDICATION:1631	C2712122	Actual Positive Blood Pressure
INDICATION:1632	C0027932	Neurotic Disorders
INDICATION:1633	C0581386	Chronic anxiety
INDICATION:1634	C0151898	Schizophrenic reaction
INDICATION:1635	C0234987	Dizziness postural
INDICATION:1636	C0271686	Diabetic Autonomic Neuropathy
INDICATION:1637	C0312422	Blackout - symptom
INDICATION:1638	C0393571	Multiple System Atrophy
INDICATION:1639	C0023269	leiomyosarcoma
INDICATION:1640	C0023827	liposarcoma
INDICATION:1641	C0026896	Myasthenia Gravis
INDICATION:1642	C0393947	Cholinergic crisis
INDICATION:1643	C0858970	Carcinogenicity
INDICATION:1644	C0859298	Human immunodeficiency virus type
INDICATION:1645	C0851638	Heart failure signs and symptoms
INDICATION:1646	C0241597	Uterine relaxation
INDICATION:1647	C2363065	Vitamin D-resistant rickets
INDICATION:1648	C3536983	Familial Hypophosphatemic Rickets
INDICATION:1649	C0032797	Postpartum Hemorrhage
INDICATION:1650	C0042135	Uterine Inertia
INDICATION:1651	C0854265	Post abortion haemorrhage
INDICATION:1652	C0042331	Migraine Variant
INDICATION:1653	C0008149	Chlamydia Infections
INDICATION:1654	C0009770	Inclusion conjunctivitis
INDICATION:1655	C0013370	Amebic colitis
INDICATION:1656	C0014236	Endophthalmitis
INDICATION:1657	C0023240	Legionellosis
INDICATION:1658	C0023241	Legionnaires' Disease
INDICATION:1659	C0024032	Low Birth Weights
INDICATION:1660	C0029076	Ophthalmia Neonatorum
INDICATION:1661	C0043168	Whooping cough due to unspecified organism
INDICATION:1662	C0518948	Chlamydia trachomatis infection
INDICATION:1663	C0700053	Idiopathic hypertrophic subaortic stenosis
INDICATION:1664	C2931317	Primary syphilis
INDICATION:1665	C0009940	Convalescence
INDICATION:1666	C0025319	Menopausal disorder
INDICATION:1667	C0028081	Night sweats
INDICATION:1668	C0033377	Ptosis
INDICATION:1669	C0042024	Urinary Incontinence
INDICATION:1670	C0239998	Recurrent infection
INDICATION:1671	C0404521	Infective vaginitis
INDICATION:1672	C0857741	Vulvovaginal atrophy
INDICATION:1673	C0024236	Lymphedema
INDICATION:1674	C0238094	Idiopathic edema
INDICATION:1675	C0041321	Tuberculosis, Miliary
INDICATION:1676	C0041324	Tuberculosis, Osteoarticular
INDICATION:1677	C0041333	Tuberculosis, Urogenital
INDICATION:1678	C0152545	Primary tuberculous infection
INDICATION:1679	C0003862	Arthralgia
INDICATION:1680	C0016655	Multiple fractures
INDICATION:1681	C0027765	nervous system disorder
INDICATION:1682	C0029396	Heterotopic Ossification
INDICATION:1683	C0149911	Humoral hypercalcemia of malignancy (disorder)
INDICATION:1684	C0151825	Bone pain
INDICATION:1685	C0238792	Bone lesion
INDICATION:1686	C0410719	Deformity of bone
INDICATION:1687	C0699812	Increased bone formation
INDICATION:1688	C0750857	Alkaline phosphatase serum increased
INDICATION:1689	C0262584	Carcinoma, Small Cell
INDICATION:1690	C0000768	Congenital Abnormality
INDICATION:1691	C0014518	Toxic Epidermal Necrolysis
INDICATION:1692	C0014868	Esophagitis
INDICATION:1693	C0024623	Malignant neoplasm of stomach
INDICATION:1694	C0030312	Pancytopenia
INDICATION:1695	C0232910	Teratogenesis
INDICATION:1696	C0233571	excitement emotion
INDICATION:1697	C0341117	Esophageal erosions
INDICATION:1698	C0341177	Gastric erosions
INDICATION:1699	C0341233	Acute duodenal ulcer
INDICATION:1700	C0948429	Diuretic Effect
INDICATION:1701	C2697368	Gastrointestinal tract irritation
INDICATION:1702	C0023817	Hyperlipoproteinemia Type I
INDICATION:1703	C0162871	Aortic Aneurysm, Abdominal
INDICATION:1704	C0598784	Dyslipoproteinemias
INDICATION:1705	C0029095	Opioid abuse
INDICATION:1706	C0235146	Euphoric mood
INDICATION:1707	C0333355	Mucositis
INDICATION:1708	C0425946	Short period
INDICATION:1709	C0596240	Cancer pain
INDICATION:1710	C0694536	Drug seeking behavior
INDICATION:1711	C0853946	Pain worsened
INDICATION:1712	C0948482	Analgesic effect
INDICATION:1713	C1135120	Breakthrough Pain
INDICATION:1714	C2721580	Breakthrough cancer pain
INDICATION:1715	C3203358	Hypoventilation
INDICATION:1716	C0235195	Sedated state
INDICATION:1717	C0235267	Redness of eye
INDICATION:1718	C0426732	Prostatomegaly
INDICATION:1719	C0021167	Incontinence
INDICATION:1720	C0241310	Suprapubic pain
INDICATION:1721	C0032915	Pre-Excitation Syndromes
INDICATION:1722	C0039232	Tachycardia, Atrioventricular Nodal Reentry
INDICATION:1723	C0235480	Paroxysmal atrial fibrillation
INDICATION:1724	C0340477	AV reentrant tachycardia
INDICATION:1725	C0428974	Supraventricular arrhythmia
INDICATION:1726	C0741292	Paroxysmal atrial flutter
INDICATION:1727	C0750194	Non-sustained ventricular tachycardia
INDICATION:1728	C0001418	Adenocarcinoma
INDICATION:1729	C0007078	carbuncle
INDICATION:1730	C0016867	Furunculosis
INDICATION:1731	C0031157	Peritonsillar Abscess
INDICATION:1732	C0006845	Candidiasis, Chronic Mucocutaneous
INDICATION:1733	C0403723	Candiduria
INDICATION:1734	C0750466	Yeast infection
INDICATION:1735	C0857737	Vaginal yeast
INDICATION:1736	C0877445	Candidemia
INDICATION:1737	C1579838	Sore mouth
INDICATION:1738	C0008582	Chromoblastomycosis
INDICATION:1739	C0278791	Chronic lymphocytic leukaemia refractory
INDICATION:1740	C0392386	Decreased platelet count
INDICATION:1741	C0302280	Adrenogenital Syndrome
INDICATION:1742	C0559470	Allergy to peanuts
INDICATION:1743	C0006079	Bowen's Disease
INDICATION:1744	C0007114	Malignant neoplasm of skin
INDICATION:1745	C0007117	Basal cell carcinoma
INDICATION:1746	C0007134	Renal Cell Carcinoma
INDICATION:1747	C0022593	Keratosis
INDICATION:1748	C0699790	Colon Carcinoma
INDICATION:1749	C0862889	Superficial basal cell carcinoma
INDICATION:1750	C1959620	Dihydropyrimidine Dehydrogenase Deficiency
INDICATION:1751	C0002957	Anger
INDICATION:1752	C0006370	Bulimia
INDICATION:1753	C0040517	Gilles de la Tourette syndrome
INDICATION:1754	C0043094	Weight Gain
INDICATION:1755	C0520676	Premenstrual dysphoric disorder
INDICATION:1756	C0596170	Binge eating disorder
INDICATION:1757	C0855227	Purging
INDICATION:1758	C0860654	Reduced interest in usual activities
INDICATION:1759	C2267227	Bulimia Nervosa
INDICATION:1760	C0010417	Cryptorchidism
INDICATION:1761	C0029191	Orchitis
INDICATION:1762	C0034011	Puberty
INDICATION:1763	C0034012	Delayed Puberty
INDICATION:1764	C0151721	Testicular hypogonadism
INDICATION:1765	C0271623	Hypogonadotropic hypogonadism
INDICATION:1766	C0948896	Primary hypogonadism
INDICATION:1767	C1963961	Testosterone deficiency
INDICATION:1768	C0007775	Cerebral Atherosclerosis
INDICATION:1769	C0031511	Pheochromocytoma
INDICATION:1770	C0151763	Liver damage
INDICATION:1771	C0541798	Early Awakening
INDICATION:1772	C0023518	Leukocytosis
INDICATION:1773	C0005001	Benign prostatic hypertrophy
INDICATION:1774	C0027429	Nasal obstruction present finding
INDICATION:1775	C0025274	Menarche
INDICATION:1776	C0376297	Cardiac Death
INDICATION:1777	C0458631	Performance anxiety
INDICATION:1778	C0014038	Encephalitis
INDICATION:1779	C0035333	Retinitis
INDICATION:1780	C0206178	Cytomegalovirus Retinitis
INDICATION:1781	C0238212	Perinephric abscess
INDICATION:1782	C0023892	Biliary cirrhosis
INDICATION:1783	C1268766	Blood pressure alteration (finding)
INDICATION:1784	C0079774	Peripheral T-Cell Lymphoma
INDICATION:1785	C0003460	Anuria
INDICATION:1786	C0017667	Nodular glomerulosclerosis
INDICATION:1787	C0027720	Nephrosis
INDICATION:1788	C0028961	Oliguria
INDICATION:1789	C2364010	Chronic nephritis
INDICATION:1790	C0015404	Eye Infections, Bacterial
INDICATION:1791	C0155141	Acute conjunctivitis
